Year,Week_x,Abbr_RDBMS_Winner,Week2,Day,Date,Time,Home_Team,FINAL_TEAM_NAME,Opponent,TEAM_POINTS,TEAM_YARDS,TEAM_TURNOVERS,TEAM_TURNOVER_DIFFERENTIAL,OPPONENTS_POINTS,OPPONENTS_YARDS,OPPONENTS_TURNOVERS,OPPONENTS_TURNOVER_DIFFERENTIAL,TEAM_POINT_MARGIN,GAMEID,BINARY_WIN,W-L-T,Power Index FPI,Power Index RK,Power Index TREND,Power Index OFF,Power Index DEF,Power Index ST,Ranks SOS,Ranks REM SOS,Ranks AVGWP,DIVISION_538_Winner,ELO WITH QB_538_Winner,ELO CHANGE_538_Winner,CURRENT QB ADJ_538_Winner,Points_Diff_538_Winner,Playoffs_Prob_538_Winner,Division_Prob_538_Winner,Bye_Prob_538_Winner,SB_Prob_538_Winner,REAL_WINS2_538_Winner,REAL_LOSSES2_538_Winner,REAL_TIES_538_Winner,PROJ_WINS4_538_Winner,PROJ_LOSS4_538_Winner,EPA/play_RDBMS_Winner,OVR_SUCCESS_RATE_RDBMS_Winner,Dropback EPA_RDBMS_Winner,DROPBACK_SR_RDBMS_Winner,Rush EPA_RDBMS_Winner,RUN_SR_RDBMS_Winner,TOTAL DVOA_FO_WEEKLY_Winner,LAST WEEK_FO_WEEKLY_Winner,DAVE_WEI_DVOA_FO_WEEKLY_Winner,OFFENSE DVOA_FO_WEEKLY_Winner,DEFENSE DVOA_FO_WEEKLY_Winner,S.T. DVOA_FO_WEEKLY_Winner,RK_FO_ANNUAL_Winner,TOTAL DVOA_FO_ANNUAL_Winner,DAVE_WEI_DVOA_FO_ANNUAL_Winner,OFFENSE DVOA_FO_ANNUAL_Winner,DEFENSE DVOA_FO_ANNUAL_Winner,S.T. DVOA_FO_ANNUAL_Winner,non-adj VOA_FO_ANNUAL_Winner,Last Year_FO_ANNUAL_Winner,ESTIM. WINS_FO_ANNUAL_Winner,SCHEDULE RANK_FO_ANNUAL_Winner,VAR._FO_ANNUAL_Winner,TOTAL_GAME_POINTS,TOTAL_GAME_YARDS,TOTAL_GAME_TURNOVERS,PLAYOFFS_BINARY,GAME_TYPE
2016,13,LV,13,Sun,4-Dec,4:05PM,1,Oakland Raiders,Buffalo Bills,38,399,0,2,24,382,2,-2,14,345,1,12-5,-0.1,18,0,0.2,-0.9,0.6,1,0,16,AFC West,1565,11,0.0,0.0,0.88,0.36,0.36,0.06,9,2,0,11.5,4.5,0.111,0.414,0.248,0.45899999999999996,-0.044000000000000004,0.364,0.156,7,0.161,0.184,0.062,0.033,10,0.076,0.046,0.128,0.055999999999999994,0.003,0.057,15,8.7,0.011000000000000001,0.091,62,781,2,0,Regular Season
2016,13,BUF,13,Sun,4-Dec,4:05PM,1,Buffalo Bills,Oakland Raiders,24,382,2,-2,38,399,0,2,-14,345,0,7-9,-0.8,18,0,-0.1,-0.8,0.1,29,0,13,AFC East,1564,5,0.0,0.0,0.27,0.003,0.003,0.01,6,5,0,9.1,6.9,0.081,0.528,-0.153,0.43200000000000005,0.44799999999999995,0.679,0.033,12,0.031,0.084,0.051,0.0,19,-0.006999999999999999,-0.027000000000000003,0.105,0.094,-0.019,0.021,13,7.2,-0.044000000000000004,0.17300000000000001,62,781,2,0,Regular Season
2016,16,PIT,16,Sun,25-Dec,4:30PM,1,Pittsburgh Steelers,Baltimore Ravens,31,406,2,-1,27,368,1,1,4,346,1,13-6-0,3.8,7,0,3.8,0.0,0.0,17,0,6,AFC North,1623,15,0.0,0.0,0.93,0.86,0.07,0.06,9,5,0,10.7,5.3,0.20600000000000002,0.655,0.182,0.647,0.24600000000000002,0.667,0.192,3,0.243,0.13699999999999998,-0.052000000000000005,0.004,4,0.156,0.20199999999999999,0.127,-0.03,-0.001,0.163,7,10.0,0.005,0.24100000000000002,58,774,3,0,Regular Season
2016,16,BAL,16,Sun,25-Dec,4:30PM,1,Baltimore Ravens,Pittsburgh Steelers,27,368,1,1,31,406,2,-1,-4,346,0,8-8,-0.4,7,0,-3.5,2.1,1.0,28,0,9,AFC North,1516,4,0.0,0.0,0.28,0.14,0.003,0.003,8,6,0,8.7,7.3,0.064,0.373,0.099,0.375,0.001,0.37,0.091,10,0.157,-0.081,-0.129,0.043,12,0.07200000000000001,0.11599999999999999,-0.07200000000000001,-0.095,0.049,0.061,18,9.1,0.008,0.147,58,774,3,0,Regular Season
2016,17,CIN,17,Sun,1-Jan,1:00PM,1,Cincinnati Bengals,Baltimore Ravens,27,371,0,2,10,335,2,-2,17,347,1,6-9,1.6,12,0,1.7,0.0,-0.1,21,0,11,AFC North,1498,-9,0.0,-4.3,0.003,0.003,0.003,0.003,5,9,1,6.1,9.9,0.136,0.49200000000000005,0.145,0.5479999999999999,0.128,0.441,0.032,20,0.05,0.073,0.013999999999999999,-0.027000000000000003,14,0.032,0.05,0.073,0.013999999999999999,-0.027000000000000003,0.02,3,7.8,0.005,0.098,37,706,2,0,Regular Season
2016,17,BAL,17,Sun,1-Jan,1:00PM,1,Baltimore Ravens,Cincinnati Bengals,10,335,2,-2,27,371,0,2,-17,347,0,8-8,-0.4,12,0,-3.5,2.1,1.0,28,0,9,AFC North,1508,-8,0.0,0.0,0.003,0.003,0.003,0.003,8,7,0,8.4,7.6,-0.142,0.45799999999999996,-0.24100000000000002,0.455,0.17800000000000002,0.47100000000000003,0.07200000000000001,10,0.11599999999999999,-0.07200000000000001,-0.095,0.049,12,0.07200000000000001,0.11599999999999999,-0.07200000000000001,-0.095,0.049,0.061,18,9.1,0.008,0.147,37,706,2,0,Regular Season
2016,14,BAL,14,Mon,12-Dec,8:30PM,1,Baltimore Ravens,New England Patriots,23,348,1,2,30,496,3,-2,-7,348,0,8-8,-0.4,1,0,-3.5,2.1,1.0,28,0,9,AFC North,1520,31,0.0,0.0,0.39,0.35,0.01,0.01,7,5,0,8.6,7.4,0.008,0.4,0.07400000000000001,0.4,-0.23399999999999999,0.4,0.087,9,0.109,-0.11800000000000001,-0.155,0.049,12,0.07200000000000001,0.11599999999999999,-0.07200000000000001,-0.095,0.049,0.061,18,9.1,0.008,0.147,53,844,4,0,Regular Season
2016,14,NE,14,Mon,12-Dec,8:30PM,1,New England Patriots,Baltimore Ravens,30,496,3,-2,23,348,1,2,7,348,1,17-2-0,10.0,1,0,7.9,1.6,0.5,32,0,1,AFC East,1680,7,0.0,0.0,0.003,0.99,0.98,0.22,10,2,0,12.8,3.2,0.138,0.456,0.281,0.47600000000000003,-0.09300000000000001,0.423,0.212,1,0.266,0.21899999999999997,0.028999999999999998,0.023,1,0.251,0.325,0.212,-0.016,0.023,0.305,6,11.9,-0.085,0.127,53,844,4,0,Regular Season
2016,7,BAL,7,Sun,23-Oct,1:04PM,1,Baltimore Ravens,New York Jets,16,245,3,-1,24,344,2,1,-8,349,0,8-8,-0.4,30,0,-3.5,2.1,1.0,28,0,9,AFC North,1467,-14,0.0,-21.4,0.22,0.14,0.03,0.003,3,3,0,7.3,8.7,-0.391,0.281,-0.358,0.326,-0.531,0.091,-0.031,15,-0.023,-0.18,-0.141,0.008,12,0.07200000000000001,0.11599999999999999,-0.07200000000000001,-0.095,0.049,0.061,18,9.1,0.008,0.147,40,589,5,0,Regular Season
2016,7,NYJ,7,Sun,23-Oct,1:04PM,1,New York Jets,Baltimore Ravens,24,344,2,1,16,245,3,-1,8,349,1,5-11,-6.4,30,0,-4.1,-1.6,-0.7,14,0,30,AFC East,1467,-18,0.0,-68.8,0.06,0.02,0.003,0.003,1,5,0,6.0,6.0,-0.057999999999999996,0.41200000000000003,0.115,0.5,-0.195,0.342,-0.327,32,-0.301,-0.162,0.11599999999999999,-0.049,32,-0.345,-0.37200000000000005,-0.223,0.054000000000000006,-0.068,-0.363,9,4.4,0.005,0.174,40,589,5,0,Regular Season
2016,6,BAL,6,Sun,16-Oct,1:02PM,1,Baltimore Ravens,New York Giants,23,391,0,3,27,435,3,-3,-4,350,0,8-8,-0.4,19,0,-3.5,2.1,1.0,28,0,9,AFC North,1481,-26,0.0,-15.4,0.26,0.11,0.04,0.003,3,2,0,7.9,8.1,0.024,0.386,0.057,0.368,-0.048,0.423,0.042,15,0.046,-0.11800000000000001,-0.16399999999999998,-0.004,12,0.07200000000000001,0.11599999999999999,-0.07200000000000001,-0.095,0.049,0.061,18,9.1,0.008,0.147,50,826,3,0,Regular Season
2016,6,NYG,6,Sun,16-Oct,1:02PM,1,New York Giants,Baltimore Ravens,27,435,3,-3,23,391,0,3,4,350,1,11-6,-0.3,19,0,-4.8,4.5,-0.1,22,0,20,NFC East,1452,-9,0.0,-36.0,0.15,0.08,0.01,0.003,2,3,0,7.0,7.0,0.069,0.418,0.235,0.5,-0.419,0.17600000000000002,0.0,18,-0.005,-0.012,-0.016,-0.004,8,0.094,0.134,-0.057,-0.139,0.012,0.053,20,9.8,0.032,0.024,50,826,3,0,Regular Season
2016,11,BAL,11,Sun,20-Nov,1:00PM,1,Baltimore Ravens,Dallas Cowboys,17,368,0,0,27,417,0,0,-10,351,0,8-8,-0.4,4,0,-3.5,2.1,1.0,28,0,9,AFC North,1484,11,0.0,-2.9,0.37,0.36,0.02,0.003,5,4,0,7.8,8.2,0.11699999999999999,0.509,0.12300000000000001,0.55,0.1,0.4,0.008,15,0.01,-0.182,-0.16399999999999998,0.025,12,0.07200000000000001,0.11599999999999999,-0.07200000000000001,-0.095,0.049,0.061,18,9.1,0.008,0.147,44,785,0,0,Regular Season
2016,11,DAL,11,Sun,20-Nov,1:00PM,1,Dallas Cowboys,Baltimore Ravens,27,417,0,0,17,368,0,0,10,351,1,13-4-0,4.3,4,0,5.0,-1.1,0.4,31,0,3,NFC East,1614,19,0.0,0.0,0.97,0.81,0.76,0.13,8,1,0,12.5,3.5,0.196,0.521,0.47600000000000003,0.659,-0.188,0.33299999999999996,0.192,3,0.19699999999999998,0.258,0.085,0.019,2,0.24,0.252,0.20199999999999999,-0.022000000000000002,0.016,0.225,26,12.3,0.015,0.063,44,785,0,0,Regular Season
2016,5,BAL,5,Sun,9-Oct,1:03PM,0,Baltimore Ravens,Washington Redskins,10,306,1,1,16,310,2,-1,-6,352,0,8-8,-0.4,13,0,-3.5,2.1,1.0,28,0,9,AFC North,1507,-10,0.0,0.0,0.4,0.19,0.1,0.02,3,1,0,8.8,7.2,-0.152,0.389,-0.187,0.40399999999999997,-0.061,0.35,0.016,11,0.033,-0.128,-0.16899999999999998,-0.025,12,0.07200000000000001,0.11599999999999999,-0.07200000000000001,-0.095,0.049,0.061,18,9.1,0.008,0.147,26,616,3,0,Regular Season
2016,5,WAS,5,Sun,9-Oct,1:03PM,0,Washington Redskins,Baltimore Ravens,16,310,2,-1,10,306,1,1,6,352,1,8-7,1.0,13,0,3.9,-2.8,-0.1,23,0,21,NFC East,1474,12,0.0,-51.2,0.17,0.09,0.03,0.003,2,2,0,6.9,9.1,-0.05,0.516,0.107,0.636,-0.39399999999999996,0.25,0.040999999999999995,14,0.002,0.015,0.062,0.08800000000000001,9,0.08900000000000001,0.109,0.155,0.07,0.004,0.045,16,9.6,0.048,0.10400000000000001,26,616,3,0,Regular Season
2016,4,BAL,4,Sun,2-Oct,1:02PM,0,Baltimore Ravens,Oakland Raiders,27,412,1,0,28,261,1,0,-1,353,0,8-8,-0.4,18,0,-3.5,2.1,1.0,28,0,9,AFC North,1517,8,0.0,0.0,0.54,0.33,0.16,0.02,3,0,0,9.6,6.4,-0.049,0.40700000000000003,-0.113,0.424,0.09,0.37,0.083,6,0.078,-0.124,-0.185,0.022000000000000002,12,0.07200000000000001,0.11599999999999999,-0.07200000000000001,-0.095,0.049,0.061,18,9.1,0.008,0.147,55,673,2,0,Regular Season
2016,4,LV,4,Sun,2-Oct,1:02PM,0,Oakland Raiders,Baltimore Ravens,28,261,1,0,27,412,1,0,1,353,1,12-5,-0.1,18,0,0.2,-0.9,0.6,1,0,16,AFC West,1457,19,0.0,-40.8,0.19,0.04,0.02,0.003,2,1,0,7.3,8.7,-0.07400000000000001,0.316,0.11199999999999999,0.41,-0.479,0.111,0.161,11,0.067,0.26899999999999996,0.14800000000000002,0.040999999999999995,10,0.076,0.046,0.128,0.055999999999999994,0.003,0.057,15,8.7,0.011000000000000001,0.091,55,673,2,0,Regular Season
2016,12,CHI,12,Sun,27-Nov,1:00PM,0,Chicago Bears,Tennessee Titans,21,411,2,-2,27,375,0,2,-6,354,0,3-13,-5.8,24,0,-2.6,-3.0,-0.2,20,0,28,NFC North,1375,-9,0.0,-99.1,0.003,0.003,0.003,0.003,2,8,0,4.5,11.5,0.011000000000000001,0.45,0.11900000000000001,0.456,-0.256,0.435,-0.09300000000000001,24,-0.09,-0.07,0.034,0.011000000000000001,25,-0.08800000000000001,-0.091,-0.027999999999999997,0.054000000000000006,-0.006,-0.1,19,6.1,-0.001,0.149,48,786,2,0,Regular Season
2016,12,TEN,12,Sun,27-Nov,1:00PM,0,Tennessee Titans,Chicago Bears,27,375,0,2,21,411,2,-2,6,354,1,9-7,-2.6,24,0,-1.1,-1.3,-0.1,30,0,14,AFC South,1392,-12,0.0,-18.7,0.03,0.02,0.003,0.003,5,6,0,6.8,9.2,0.22699999999999998,0.526,0.45399999999999996,0.5329999999999999,-0.024,0.519,-0.018000000000000002,21,0.002,0.10300000000000001,0.092,-0.028999999999999998,17,0.02,0.062,0.10800000000000001,0.076,-0.011000000000000001,0.08199999999999999,31,8.5,-0.057999999999999996,0.105,48,786,2,0,Regular Season
2016,2,CHI,2,Mon,19-Sep,8:30PM,0,Chicago Bears,Philadelphia Eagles,14,284,3,-3,29,280,0,3,-15,355,0,3-13,-5.8,17,0,-2.6,-3.0,-0.2,20,0,28,NFC North,1430,-14,0.0,-48.3,0.14,0.04,0.02,0.003,0,1,0,6.4,9.6,-0.332,0.5,-0.376,0.47100000000000003,-0.249,0.556,-0.23600000000000002,21,-0.122,-0.321,-0.036000000000000004,0.049,25,-0.08800000000000001,-0.091,-0.027999999999999997,0.054000000000000006,-0.006,-0.1,19,6.1,-0.001,0.149,43,564,3,0,Regular Season
2016,2,PHI,2,Mon,19-Sep,8:30PM,0,Philadelphia Eagles,Chicago Bears,29,280,0,3,14,284,3,-3,15,355,1,7-9,0.0,17,0,-2.2,1.6,0.6,6,0,19,NFC East,1504,16,0.0,0.0,0.43,0.36,0.11,0.02,1,0,0,8.2,7.8,0.033,0.41200000000000003,0.078,0.4,-0.031,0.429,0.355,2,0.002,0.11800000000000001,-0.282,-0.045,6,0.133,0.077,-0.052000000000000005,-0.11,0.075,0.10099999999999999,23,9.7,0.064,0.152,43,564,3,0,Regular Season
2016,11,CHI,11,Sun,20-Nov,1:00PM,1,Chicago Bears,New York Giants,16,315,1,-1,22,329,0,1,-6,356,0,3-13,-5.8,19,0,-2.6,-3.0,-0.2,20,0,28,NFC North,1383,-26,0.0,-99.6,0.003,0.003,0.003,0.003,2,7,0,4.8,11.2,0.036000000000000004,0.381,0.08199999999999999,0.395,-0.034,0.36,-0.069,24,-0.05,-0.054000000000000006,0.023,0.008,25,-0.08800000000000001,-0.091,-0.027999999999999997,0.054000000000000006,-0.006,-0.1,19,6.1,-0.001,0.149,38,644,1,0,Regular Season
2016,11,NYG,11,Sun,20-Nov,1:00PM,1,New York Giants,Chicago Bears,22,329,0,1,16,315,1,-1,6,356,1,11-6,-0.3,19,0,-4.8,4.5,-0.1,22,0,20,NFC East,1512,6,0.0,0.0,0.61,0.12,0.09,0.02,6,3,0,9.6,6.4,0.113,0.406,0.204,0.436,-0.028999999999999998,0.36,0.038,16,0.033,-0.021,-0.099,-0.039,8,0.094,0.134,-0.057,-0.139,0.012,0.053,20,9.8,0.032,0.024,38,644,1,0,Regular Season
2016,3,CHI,3,Sun,25-Sep,8:31PM,1,Chicago Bears,Dallas Cowboys,17,390,2,-1,31,447,1,1,-14,357,0,3-13,-5.8,4,0,-2.6,-3.0,-0.2,20,0,28,NFC North,1403,-27,0.0,-76.7,0.07,0.03,0.003,0.003,0,2,0,5.5,10.5,-0.040999999999999995,0.429,-0.03,0.46,-0.084,0.308,-0.303,29,-0.16699999999999998,-0.20199999999999999,0.139,0.038,25,-0.08800000000000001,-0.091,-0.027999999999999997,0.054000000000000006,-0.006,-0.1,19,6.1,-0.001,0.149,48,837,3,0,Regular Season
2016,3,DAL,3,Sun,25-Sep,8:31PM,1,Dallas Cowboys,Chicago Bears,31,447,1,1,17,390,2,-1,14,357,1,13-4-0,4.3,4,0,5.0,-1.1,0.4,31,0,3,NFC East,1459,21,0.0,-24.1,0.24,0.15,0.04,0.003,1,1,0,7.2,8.8,0.18899999999999997,0.603,0.428,0.655,0.011000000000000001,0.564,0.131,14,0.032,0.204,0.081,0.009000000000000001,2,0.24,0.252,0.20199999999999999,-0.022000000000000002,0.016,0.225,26,12.3,0.015,0.063,48,837,3,0,Regular Season
2016,16,CHI,16,Sat,24-Dec,1:00PM,0,Chicago Bears,Washington Redskins,21,458,5,-5,41,478,0,5,-20,358,0,3-13,-5.8,13,0,-2.6,-3.0,-0.2,20,0,28,NFC North,1360,-8,0.0,-85.1,0.003,0.003,0.003,0.003,3,11,0,3.6,12.4,-0.013000000000000001,0.529,-0.10300000000000001,0.523,0.139,0.5379999999999999,-0.037000000000000005,21,-0.013000000000000001,-0.006999999999999999,0.027000000000000003,-0.003,25,-0.08800000000000001,-0.091,-0.027999999999999997,0.054000000000000006,-0.006,-0.1,19,6.1,-0.001,0.149,62,936,5,0,Regular Season
2016,16,WAS,16,Sat,24-Dec,1:00PM,0,Washington Redskins,Chicago Bears,41,478,0,5,21,458,5,-5,20,358,1,8-7,1.0,13,0,3.9,-2.8,-0.1,23,0,21,NFC East,1510,-30,0.0,0.0,0.25,0.003,0.003,0.003,7,6,1,8.6,7.4,0.381,0.545,0.376,0.5,0.386,0.588,0.10400000000000001,12,0.135,0.177,0.075,0.002,9,0.08900000000000001,0.109,0.155,0.07,0.004,0.045,16,9.6,0.048,0.10400000000000001,62,936,5,0,Regular Season
2016,10,TB,10,Sun,13-Nov,1:00PM,1,Tampa Bay Buccaneers,Chicago Bears,36,360,1,3,10,283,4,-3,26,359,1,9-7,-0.7,21,0,-1.1,0.9,-0.5,5,0,18,NFC South,1409,-23,0.0,-97.9,0.04,0.02,0.003,0.003,3,5,0,5.7,10.3,0.067,0.413,0.3,0.512,-0.245,0.281,-0.059000000000000004,25,-0.055999999999999994,-0.037000000000000005,-0.006,-0.027000000000000003,22,-0.03,0.016,-0.039,-0.027999999999999997,-0.018000000000000002,-0.057,21,7.2,0.024,0.153,46,643,5,0,Regular Season
2016,10,CHI,10,Sun,13-Nov,1:00PM,1,Chicago Bears,Tampa Bay Buccaneers,10,283,4,-3,36,360,1,3,-26,359,0,3-13,-5.8,21,0,-2.6,-3.0,-0.2,20,0,28,NFC North,1410,0,0.0,-68.6,0.03,0.01,0.003,0.003,2,6,0,5.4,10.6,-0.439,0.321,-0.589,0.27,-0.147,0.42100000000000004,-0.08,16,-0.07,-0.07,0.015,0.005,25,-0.08800000000000001,-0.091,-0.027999999999999997,0.054000000000000006,-0.006,-0.1,19,6.1,-0.001,0.149,46,643,5,0,Regular Season
2016,1,HOU,1,Sun,11-Sep,1:05PM,1,Houston Texans,Chicago Bears,23,344,1,0,14,258,1,0,9,360,1,10-8,-1.2,23,0,-5.6,4.8,-0.4,7,0,24,AFC South,1506,0,0.0,12.7,0.49,0.43,0.11,0.03,0,0,0,8.4,7.6,-0.026000000000000002,0.384,0.132,0.48700000000000004,-0.207,0.265,0.031,22,-0.046,-0.174,-0.22,-0.016,28,-0.195,-0.174,-0.21100000000000002,-0.08,-0.065,-0.165,17,5.1,0.006999999999999999,0.073,37,602,2,0,Regular Season
2016,1,CHI,1,Sun,11-Sep,1:05PM,1,Chicago Bears,Houston Texans,14,258,1,0,23,344,1,0,-9,360,0,3-13,-5.8,23,0,-2.6,-3.0,-0.2,20,0,28,NFC North,1444,0,0.0,-31.8,0.21,0.09,0.05,0.003,0,0,0,7.1,8.9,-0.18600000000000003,0.386,-0.105,0.37799999999999995,-0.33399999999999996,0.4,-0.166,20,-0.10099999999999999,-0.314,-0.147,0.0,25,-0.08800000000000001,-0.091,-0.027999999999999997,0.054000000000000006,-0.006,-0.1,19,6.1,-0.001,0.149,37,602,2,0,Regular Season
2016,14,CHI,14,Sun,11-Dec,1:00PM,1,Chicago Bears,Detroit Lions,17,296,0,2,20,323,2,-2,-3,361,0,3-13,-5.8,27,0,-2.6,-3.0,-0.2,20,0,28,NFC North,1373,21,0.0,-95.9,0.003,0.003,0.003,0.003,3,9,0,4.1,11.9,0.07,0.446,0.11800000000000001,0.45899999999999996,-0.024,0.42100000000000004,-0.032,23,-0.001,-0.04,-0.008,0.001,25,-0.08800000000000001,-0.091,-0.027999999999999997,0.054000000000000006,-0.006,-0.1,19,6.1,-0.001,0.149,37,619,2,0,Regular Season
2016,14,DET,14,Sun,11-Dec,1:00PM,1,Detroit Lions,Chicago Bears,20,323,2,-2,17,296,0,2,3,361,1,9-8,-3.3,27,0,1.0,-4.2,-0.1,19,0,22,NFC North,1572,29,0.0,0.0,0.9,0.82,0.16,0.04,8,4,0,10.3,5.7,-0.001,0.43700000000000006,0.096,0.522,-0.179,0.28,-0.08800000000000001,26,-0.08,0.013000000000000001,0.159,0.057999999999999996,26,-0.11199999999999999,-0.13,-0.006999999999999999,0.14,0.035,-0.1,12,6.0,0.0,0.10099999999999999,37,619,2,0,Regular Season
2016,5,CHI,5,Sun,9-Oct,1:02PM,1,Chicago Bears,Indianapolis Colts,23,522,1,-1,29,396,0,1,-6,362,0,3-13,-5.8,15,0,-2.6,-3.0,-0.2,20,0,28,NFC North,1402,16,0.0,-80.0,0.05,0.01,0.003,0.003,1,3,0,5.7,10.3,0.17800000000000002,0.49200000000000005,0.20800000000000002,0.5429999999999999,0.10300000000000001,0.368,-0.045,23,-0.06,0.019,0.008,-0.055999999999999994,25,-0.08800000000000001,-0.091,-0.027999999999999997,0.054000000000000006,-0.006,-0.1,19,6.1,-0.001,0.149,52,918,1,0,Regular Season
2016,5,IND,5,Sun,9-Oct,1:02PM,1,Indianapolis Colts,Chicago Bears,29,396,0,1,23,522,1,-1,6,362,1,8-8,0.7,15,0,3.1,-3.0,0.6,26,0,15,AFC South,1449,-19,0.0,-39.7,0.18,0.14,0.003,0.003,1,3,0,6.4,9.6,0.08800000000000001,0.455,0.163,0.49,-0.128,0.353,-0.147,27,-0.109,-0.034,0.205,0.09300000000000001,23,-0.055999999999999994,0.022000000000000002,0.033,0.13,0.040999999999999995,-0.039,24,6.8,-0.039,0.146,52,918,1,0,Regular Season
2016,6,CHI,6,Sun,16-Oct,1:02PM,0,Chicago Bears,Jacksonville Jaguars,16,389,0,2,17,317,2,-2,-1,363,0,3-13,-5.8,26,0,-2.6,-3.0,-0.2,20,0,28,NFC North,1389,-13,0.0,-91.6,0.02,0.003,0.003,0.003,1,4,0,5.1,10.9,-0.015,0.38,0.01,0.385,-0.063,0.37,-0.027999999999999997,20,-0.038,-0.013000000000000001,-0.022000000000000002,-0.037000000000000005,25,-0.08800000000000001,-0.091,-0.027999999999999997,0.054000000000000006,-0.006,-0.1,19,6.1,-0.001,0.149,33,706,2,0,Regular Season
2016,6,JAX,6,Sun,16-Oct,1:02PM,0,Jacksonville Jaguars,Chicago Bears,17,317,2,-2,16,389,0,2,1,363,1,3-13,-3.1,26,0,-3.1,0.3,-0.3,11,0,27,AFC South,1370,0,0.0,-105.3,0.06,0.06,0.003,0.003,1,3,0,4.8,11.2,-0.021,0.475,0.10400000000000001,0.55,-0.28300000000000003,0.316,-0.096,22,-0.091,-0.158,-0.047,0.015,27,-0.11699999999999999,-0.098,-0.115,-0.021,-0.023,-0.098,27,5.2,-0.016,0.065,33,706,2,0,Regular Season
2016,17,MIN,17,Sun,1-Jan,1:00PM,1,Minnesota Vikings,Chicago Bears,38,374,1,4,10,323,5,-4,28,364,1,8-8,1.7,11,0,-2.4,3.7,0.4,24,0,12,NFC North,1480,-15,0.0,0.0,0.003,0.003,0.003,0.003,7,8,0,7.8,8.2,0.142,0.45,0.287,0.583,-0.075,0.25,0.012,22,-0.065,-0.09699999999999999,-0.094,0.015,18,0.012,-0.065,-0.09699999999999999,-0.094,0.015,0.039,11,8.9,0.001,0.158,48,697,6,0,Regular Season
2016,17,CHI,17,Sun,1-Jan,1:00PM,1,Chicago Bears,Minnesota Vikings,10,323,5,-4,38,374,1,4,-28,364,0,3-13,-5.8,11,0,-2.6,-3.0,-0.2,20,0,28,NFC North,1338,-22,0.0,-101.4,0.003,0.003,0.003,0.003,3,12,0,3.2,12.8,-0.264,0.49200000000000005,-0.406,0.591,-0.179,0.43200000000000005,-0.08800000000000001,21,-0.091,-0.027999999999999997,0.054000000000000006,-0.006,25,-0.08800000000000001,-0.091,-0.027999999999999997,0.054000000000000006,-0.006,-0.1,19,6.1,-0.001,0.149,48,697,6,0,Regular Season
2016,7,CHI,7,Thu,20-Oct,8:26PM,1,Chicago Bears,Green Bay Packers,10,189,2,-1,26,406,1,1,-16,365,0,3-13,-5.8,3,0,-2.6,-3.0,-0.2,20,0,28,NFC North,1380,-9,0.0,-99.0,0.003,0.003,0.003,0.003,1,5,0,4.4,11.6,-0.23199999999999998,0.298,-0.295,0.33299999999999996,-0.11900000000000001,0.235,-0.066,19,-0.066,-0.035,0.024,-0.006,25,-0.08800000000000001,-0.091,-0.027999999999999997,0.054000000000000006,-0.006,-0.1,19,6.1,-0.001,0.149,36,595,3,0,Regular Season
2016,7,GB,7,Thu,20-Oct,8:26PM,1,Green Bay Packers,Chicago Bears,26,406,1,1,10,189,2,-1,16,365,1,12-7,4.4,3,0,7.2,-2.8,0.0,15,0,5,NFC North,1562,-40,0.0,0.0,0.48,0.12,0.07,0.03,3,2,0,9.2,6.8,0.16699999999999998,0.488,0.243,0.5379999999999999,-0.067,0.33299999999999996,0.17800000000000002,8,0.16,0.047,-0.133,-0.002,7,0.11,0.14400000000000002,0.166,0.038,-0.019,0.10300000000000001,10,9.6,0.009000000000000001,0.135,36,595,3,0,Regular Season
2016,15,GB,15,Sun,18-Dec,1:00PM,0,Green Bay Packers,Chicago Bears,30,451,0,4,27,449,4,-4,3,366,1,12-7,4.4,3,0,7.2,-2.8,0.0,15,0,5,NFC North,1570,41,0.0,0.0,0.31,0.21,0.003,0.02,7,6,0,8.7,7.3,0.196,0.45,0.036000000000000004,0.462,0.493,0.429,0.11800000000000001,7,0.113,0.138,-0.003,-0.023,7,0.11,0.14400000000000002,0.166,0.038,-0.019,0.10300000000000001,10,9.6,0.009000000000000001,0.135,57,900,4,0,Regular Season
2016,15,CHI,15,Sun,18-Dec,1:00PM,0,Chicago Bears,Green Bay Packers,27,449,4,-4,30,451,0,4,-3,366,0,3-13,-5.8,3,0,-2.6,-3.0,-0.2,20,0,28,NFC North,1368,-4,0.0,-91.1,0.003,0.003,0.003,0.003,3,10,0,3.9,12.1,0.08199999999999999,0.545,0.134,0.63,-0.038,0.35,-0.019,22,0.04,-0.013000000000000001,0.008,0.002,25,-0.08800000000000001,-0.091,-0.027999999999999997,0.054000000000000006,-0.006,-0.1,19,6.1,-0.001,0.149,57,900,4,0,Regular Season
2016,10,GB,10,Sun,13-Nov,1:00PM,1,Green Bay Packers,Tennessee Titans,25,402,3,-3,47,446,0,3,-22,367,0,12-7,4.4,24,0,7.2,-2.8,0.0,15,0,5,NFC North,1537,-29,0.0,0.0,0.34,0.22,0.05,0.02,4,4,0,8.1,7.9,0.055,0.41600000000000004,0.105,0.43799999999999994,-0.193,0.308,0.015,7,0.015,0.015,-0.035,-0.035,7,0.11,0.14400000000000002,0.166,0.038,-0.019,0.10300000000000001,10,9.6,0.009000000000000001,0.135,72,848,3,0,Regular Season
